2017-08-07 00:00:00,120.74982765915345
2017-08-08 00:00:00,43.42137368753824
2017-08-09 00:00:00,55.68062723701622
2017-08-10 00:00:00,55.68382966568344
2017-08-11 00:00:00,65.06453165190369
2017-08-12 00:00:00,63.86777777289599
2017-08-13 00:00:00,68.88066375080476
2017-08-14 00:00:00,75.72563186853324
2017-08-15 00:00:00,83.578213028984
2017-08-16 00:00:00,90.33858722599183
2017-08-17 00:00:00,97.21724507141337
2017-08-18 00:00:00,101.213550365181
2017-08-19 00:00:00,102.60448796546717
2017-08-20 00:00:00,108.3805886535708
2017-08-21 00:00:00,113.2966037669861
2017-08-22 00:00:00,104.32777134782872
2017-08-23 00:00:00,108.30169619045864
2017-08-24 00:00:00,111.48422223172368
2017-08-25 00:00:00,114.79256769693825
2017-08-26 00:00:00,118.01758686534173
2017-08-27 00:00:00,120.45170095711258
2017-08-28 00:00:00,122.72892253484055
2017-08-29 00:00:00,126.28992762665762
2017-08-30 00:00:00,129.92133287757895
2017-08-31 00:00:00,132.75215201176874
2017-09-01 00:00:00,135.41927134074888
2017-09-02 00:00:00,137.30762583222315
2017-09-03 00:00:00,139.81544704642434
2017-09-04 00:00:00,141.49050467944937
2017-09-05 00:00:00,143.339731448987
2017-09-06 00:00:00,145.41912528274165
2017-09-07 00:00:00,146.85383381988646
2017-09-08 00:00:00,147.76741998087886
2017-09-09 00:00:00,148.68333501540252
2017-09-10 00:00:00,150.2025926014733
2017-09-11 00:00:00,150.3703759417812
2017-09-12 00:00:00,150.4355521158914
2017-09-13 00:00:00,150.137113276941
2017-09-14 00:00:00,150.0322352103597
2017-09-15 00:00:00,150.4880995059601
2017-09-16 00:00:00,148.2333948660126
2017-09-17 00:00:00,148.39624237075253
2017-09-18 00:00:00,147.1007579244389
2017-09-19 00:00:00,147.53390305445183
2017-09-20 00:00:00,146.8494131806849
2017-09-21 00:00:00,146.67472637182323
2017-09-22 00:00:00,145.5087387414259
2017-09-23 00:00:00,145.09700575784808
2017-09-24 00:00:00,144.3753305225746
2017-09-25 00:00:00,143.25344834211845
2017-09-26 00:00:00,142.84083807176845
2017-09-27 00:00:00,142.45485707712555
2017-09-28 00:00:00,141.210186655016
2017-09-29 00:00:00,140.62489926329778
2017-09-30 00:00:00,140.36695600629537
2017-10-01 00:00:00,139.72300735100077
2017-10-02 00:00:00,138.80896923938514
2017-10-03 00:00:00,138.0265092261761
2017-10-04 00:00:00,137.0509758826657
2017-10-05 00:00:00,135.42355844383923
2017-10-06 00:00:00,134.57517710634025
2017-10-07 00:00:00,132.81291392327967
2017-10-08 00:00:00,131.33447744258916
2017-10-09 00:00:00,130.22668407563046
2017-10-10 00:00:00,129.1516536227897
2017-10-11 00:00:00,128.59553148925272
2017-10-12 00:00:00,127.73362773822471
2017-10-13 00:00:00,126.34552026067479
2017-10-14 00:00:00,124.55252513516051
2017-10-15 00:00:00,121.42152572057084
2017-10-16 00:00:00,117.69983077190433
2017-10-17 00:00:00,116.32254688992812
2017-10-18 00:00:00,114.76227749538867
2017-10-19 00:00:00,113.55499698885463
2017-10-20 00:00:00,112.08881814067364
2017-10-21 00:00:00,111.19380603674229
2017-10-22 00:00:00,110.06715274239576
2017-10-23 00:00:00,108.9540324225672
2017-10-24 00:00:00,108.43282305324693
2017-10-25 00:00:00,108.36709306953301
2017-10-26 00:00:00,108.25184586513765
2017-10-27 00:00:00,107.41751336553317
2017-10-28 00:00:00,107.70787674470651
2017-10-29 00:00:00,107.97451706127687
2017-10-30 00:00:00,108.1801868116783
2017-10-31 00:00:00,107.83684180027817
2017-11-01 00:00:00,107.63409994954749
2017-11-02 00:00:00,107.95199033915729
2017-11-03 00:00:00,108.17233036317221
2017-11-04 00:00:00,108.37178325476526
2017-11-05 00:00:00,108.54183784625513
2017-11-06 00:00:00,108.36082922171659
2017-11-07 00:00:00,106.65644309266435
2017-11-08 00:00:00,105.43186528638117
2017-11-09 00:00:00,105.67807286323946
2017-11-10 00:00:00,105.46919789435447
2017-11-11 00:00:00,104.22803054411496
2017-11-12 00:00:00,103.13859723569774
2017-11-13 00:00:00,103.03258593026824
2017-11-14 00:00:00,102.58607691964092
2017-11-15 00:00:00,102.7484380882526
2017-11-16 00:00:00,103.00821600588476
2017-11-17 00:00:00,103.36440289031701
2017-11-18 00:00:00,103.66608576014083
2017-11-19 00:00:00,103.51486356656496
2017-11-20 00:00:00,103.6268059564795
2017-11-21 00:00:00,103.82543993043997
2017-11-22 00:00:00,104.02949293556185
2017-11-23 00:00:00,104.03900038022921
2017-11-24 00:00:00,104.06323783008291
2017-11-25 00:00:00,104.08242571326203
2017-11-26 00:00:00,104.32787750367683
2017-11-27 00:00:00,104.57927515646794
2017-11-28 00:00:00,104.48595275246005
2017-11-29 00:00:00,104.74720588646916
2017-11-30 00:00:00,104.17452854229832
2017-12-01 00:00:00,104.14869006040287
2017-12-02 00:00:00,104.25700589599008
2017-12-03 00:00:00,104.29680503913069
2017-12-04 00:00:00,104.28889821023942
2017-12-05 00:00:00,104.26259047426144
2017-12-06 00:00:00,103.90427503829432
2017-12-07 00:00:00,104.04793856948683
2017-12-11 00:00:00,104.26097594451139
2017-12-12 00:00:00,104.38274054381897
2017-12-13 00:00:00,104.44599866385589
2017-12-14 00:00:00,104.21002836563474
2017-12-15 00:00:00,103.67818293109286
2017-12-16 00:00:00,103.36515465329407
2017-12-17 00:00:00,100.14896030728012
2017-12-18 00:00:00,95.33611573691697
2017-12-19 00:00:00,93.56915855530818
2017-12-20 00:00:00,92.7796918741009
