2015-01-04 00:00:00,49074.995446971545
2015-01-06 00:00:00,49955.91849042883
2015-01-08 00:00:00,49836.796682701424
2015-01-10 00:00:00,49947.48917883851
2015-01-12 00:00:00,48366.52779447472
2015-01-14 00:00:00,31549.701564641786
2015-01-16 00:00:00,36578.25745558836
2015-01-18 00:00:00,37529.708482380425
2015-01-20 00:00:00,37808.857240760415
2015-01-22 00:00:00,41459.73345465018
2015-01-24 00:00:00,43250.83696230511
2015-01-26 00:00:00,47901.66010095454
2015-01-28 00:00:00,43793.419384508285
2015-01-30 00:00:00,40368.904747183165
2015-02-01 00:00:00,38659.05694821039
2015-02-03 00:00:00,41372.96085551717
2015-02-05 00:00:00,37951.4387007046
2015-02-07 00:00:00,39249.242253339835
2015-02-09 00:00:00,38367.864648653376
2015-02-11 00:00:00,38592.40116093541
2015-02-13 00:00:00,41645.63328725471
2015-02-15 00:00:00,42253.88249955247
2015-02-17 00:00:00,42195.02417837464
2015-02-19 00:00:00,41727.92930604027
2015-02-21 00:00:00,42365.994981607466
2015-02-23 00:00:00,40832.692750214694
2015-02-25 00:00:00,41048.576801421936
2015-02-27 00:00:00,43633.14463551614
2015-03-01 00:00:00,42434.84062208099
2015-03-03 00:00:00,47239.72156048881
2015-03-05 00:00:00,45378.77812277753
2015-03-07 00:00:00,47020.89197829577
2015-03-09 00:00:00,48901.84320758389
2015-03-11 00:00:00,49805.526604879604
2015-03-13 00:00:00,49021.44883585014
2015-03-15 00:00:00,47914.77002055066
2015-03-17 00:00:00,48464.57862675375
2015-03-19 00:00:00,43931.43575620012
2015-03-21 00:00:00,43360.92431051861
2015-03-23 00:00:00,44696.48148194416
2015-03-25 00:00:00,41206.34133940943
2015-03-27 00:00:00,41617.882293742434
2015-03-29 00:00:00,40766.535600694224
2015-03-31 00:00:00,40540.66675738778
2015-04-02 00:00:00,42069.12193483298
2015-04-04 00:00:00,42210.01498281725
2015-04-06 00:00:00,42330.645355295084
2015-04-08 00:00:00,40833.79059338333
2015-04-10 00:00:00,39071.48633247133
2015-04-12 00:00:00,39190.30801467425
2015-04-14 00:00:00,35729.30336748669
2015-04-16 00:00:00,37902.86498254007
2015-04-18 00:00:00,36646.666410087164
2015-04-20 00:00:00,36985.84170085434
2015-04-22 00:00:00,39026.63132387252
2015-04-24 00:00:00,37905.39245353451
2015-04-26 00:00:00,35802.875143109864
2015-04-28 00:00:00,36458.94862568549
2015-04-30 00:00:00,38434.957977758975
2015-05-02 00:00:00,38212.52680534714
2015-05-04 00:00:00,38508.607901961026
2015-05-06 00:00:00,38401.507612672365
2015-05-08 00:00:00,39801.746348047454
2015-05-10 00:00:00,38863.47496334176
2015-05-12 00:00:00,39185.54417862612
2015-05-14 00:00:00,38603.85610607385
2015-05-16 00:00:00,38275.19698367977
2015-05-18 00:00:00,38220.84867461815
2015-05-20 00:00:00,37879.150542057665
2015-05-22 00:00:00,38775.885816666
2015-05-24 00:00:00,38697.76369055472
2015-05-26 00:00:00,37947.11964786376
2015-05-28 00:00:00,37984.80370582837
2015-05-30 00:00:00,37068.90036022637
2015-06-01 00:00:00,35622.6878071882
2015-06-03 00:00:00,36179.82474657952
2015-06-05 00:00:00,35776.58317899957
2015-06-07 00:00:00,35471.88166572368
2015-06-09 00:00:00,36634.15606087594
2015-06-11 00:00:00,36396.56625992153
2015-06-13 00:00:00,36520.52827528374
2015-06-15 00:00:00,37464.043055681774
2015-06-17 00:00:00,39539.989276994194
2015-06-19 00:00:00,38862.6604084591
2015-06-21 00:00:00,38084.71976918957
2015-06-23 00:00:00,38283.32383663687
2015-06-25 00:00:00,37903.18987457875
2015-06-27 00:00:00,38874.55407486516
2015-06-29 00:00:00,39650.75636306816
2015-07-01 00:00:00,40206.310755654085
2015-07-03 00:00:00,39696.56610823962
2015-07-05 00:00:00,42071.78457645198
2015-07-07 00:00:00,41424.17196888055
2015-07-09 00:00:00,41829.1639309798
2015-07-11 00:00:00,45257.6981043592
2015-07-13 00:00:00,44601.5778879234
2015-07-15 00:00:00,44662.905311944734
2015-07-17 00:00:00,42587.09749160033
2015-07-19 00:00:00,42215.501510335365
2015-07-21 00:00:00,42620.90441791674
2015-07-23 00:00:00,42186.56791181153
2015-07-25 00:00:00,43709.13162455105
2015-07-27 00:00:00,44190.821354153835
2015-07-29 00:00:00,44108.45764311254
2015-07-31 00:00:00,43129.87848415761
2015-08-02 00:00:00,42432.66060889609
2015-08-04 00:00:00,43023.718043111236
2015-08-06 00:00:00,41749.825188797
2015-08-08 00:00:00,40598.101944804686
2015-08-10 00:00:00,39637.58126431438
2015-08-12 00:00:00,40082.35446880922
2015-08-14 00:00:00,39859.711519914046
2015-08-16 00:00:00,38349.19871068529
2015-08-18 00:00:00,37755.20857006104
2015-08-20 00:00:00,34575.50022500892
2015-08-22 00:00:00,33418.62999102863
2015-08-24 00:00:00,31468.231809264427
2015-08-26 00:00:00,33665.475747505254
2015-08-28 00:00:00,34352.13433543887
2015-08-30 00:00:00,33142.09596704933
2015-09-01 00:00:00,33379.29973807277
2015-09-03 00:00:00,33157.5622924434
2015-09-05 00:00:00,34156.01776649775
2015-09-07 00:00:00,35078.10560440903
2015-09-09 00:00:00,34845.28215004493
2015-09-11 00:00:00,34743.6173380029
2015-09-13 00:00:00,33222.791093671774
2015-09-15 00:00:00,33208.44914118312
2015-09-17 00:00:00,33728.53769990006
2015-09-19 00:00:00,33188.89105457137
2015-09-21 00:00:00,32529.200420650213
2015-09-23 00:00:00,32938.78124265081
2015-09-25 00:00:00,33711.938737171986
